-2.883724, -0.181022, 0.423068, -0.662763, 0.845855, -0.962235, 1.010307, -0.989372, 0.901949, -0.754458, 0.557050, -0.323040, 0.068072 
-2.877435, -0.185633, 0.432890, -0.676165, 0.859310, -0.971755, 1.011992, -0.979798, 0.878590, -0.716054, 0.503881, -0.257059, -0.007120 
-2.871145, -0.190258, 0.442674, -0.689371, 0.872280, -0.980380, 1.012304, -0.968392, 0.853066, -0.675405, 0.448753, -0.189865, -0.082270 
-2.864856, -0.194896, 0.452420, -0.702377, 0.884755, -0.988101, 1.011243, -0.955174, 0.825441, -0.632638, 0.391882, -0.121775, -0.156959 
-2.858566, -0.199549, 0.462126, -0.715179, 0.896729, -0.994911, 1.008810, -0.940170, 0.795782, -0.587887, 0.333487, -0.053111, -0.230764 
-2.852277, -0.204215, 0.471791, -0.727773, 0.908194, -1.000802, 1.005007, -0.923405, 0.764162, -0.541291, 0.273795, 0.015803, -0.303270 
-2.845987, -0.208896, 0.481415, -0.740154, 0.919144, -1.005769, 0.999839, -0.904912, 0.730657, -0.492998, 0.213039, 0.084643, -0.374070 
-2.839698, -0.213592, 0.490995, -0.752319, 0.929570, -1.009807, 0.993312, -0.884724, 0.695351, -0.443158, 0.151454, 0.153084, -0.442765 
-2.833408, -0.218303, 0.500531, -0.764264, 0.939468, -1.012911, 0.985435, -0.862879, 0.658330, -0.391927, 0.089281, 0.220802, -0.508967 
-2.827119, -0.223028, 0.510023, -0.775985, 0.948831, -1.015079, 0.976218, -0.839417, 0.619686, -0.339465, 0.026759, 0.287477, -0.572305 
-2.820829, -0.227769, 0.519467, -0.787477, 0.957652, -1.016306, 0.965673, -0.814381, 0.579512, -0.285938, -0.035866, 0.352796, -0.632420 
-2.814540, -0.232525, 0.528864, -0.798738, 0.965927, -1.016592, 0.953813, -0.787819, 0.537907, -0.231513, -0.098351, 0.416449, -0.688975 
-2.808250, -0.237297, 0.538213, -0.809763, 0.973650, -1.015936, 0.940655, -0.759779, 0.494975, -0.176361, -0.160454, 0.478136, -0.741650 
-2.801961, -0.242085, 0.547511, -0.820548, 0.980816, -1.014338, 0.926216, -0.730313, 0.450821, -0.120655, -0.221933, 0.537564, -0.790149 
-2.795672, -0.246889, 0.556759, -0.831091, 0.987421, -1.011798, 0.910513, -0.699476, 0.405553, -0.064569, -0.282547, 0.594454, -0.834197 
-2.789382, -0.251708, 0.565954, -0.841386, 0.993459, -1.008318, 0.893570, -0.667327, 0.359283, -0.008281, -0.342061, 0.648535, -0.873546 
-2.783093, -0.256544, 0.575095, -0.851431, 0.998927, -1.003902, 0.875407, -0.633924, 0.312125, 0.048033, -0.400243, 0.699553, -0.907975 
-2.776803, -0.261397, 0.584182, -0.861222, 1.003821, -0.998551, 0.856050, -0.599330, 0.264196, 0.104196, -0.456866, 0.747265, -0.937288 
-2.770514, -0.266266, 0.593212, -0.870756, 1.008138, -0.992271, 0.835524, -0.563609, 0.215613, 0.160032, -0.511709, 0.791445, -0.961319 
-2.764224, -0.271151, 0.602186, -0.880029, 1.011874, -0.985067, 0.813856, -0.526829, 0.166498, 0.215364, -0.564559, 0.831885, -0.979933 
-2.757935, -0.276054, 0.611100, -0.889038, 1.015027, -0.976945, 0.791076, -0.489058, 0.116970, 0.270019, -0.615208, 0.868393, -0.993024 
-2.751645, -0.280973, 0.619955, -0.897779, 1.017594, -0.967912, 0.767214, -0.450367, 0.067153, 0.323824, -0.663460, 0.900795, -1.000518 
-2.745356, -0.285910, 0.628749, -0.906249, 1.019573, -0.957975, 0.742302, -0.410829, 0.017170, 0.376610, -0.709125, 0.928938, -1.002371 
-2.739066, -0.290863, 0.637480, -0.914445, 1.020962, -0.947144, 0.716374, -0.370516, -0.032856, 0.428210, -0.752025, 0.952687, -0.998573 
-2.732777, -0.295834, 0.646147, -0.922364, 1.021759, -0.935427, 0.689465, -0.329506, -0.082800, 0.478462, -0.791992, 0.971931, -0.989143 
-2.726487, -0.300822, 0.654749, -0.930003, 1.021964, -0.922834, 0.661611, -0.287875, -0.132539, 0.527207, -0.828871, 0.986577, -0.974136 
-2.720198, -0.305828, 0.663285, -0.937359, 1.021575, -0.909378, 0.632851, -0.245701, -0.181950, 0.574292, -0.862515, 0.996554, -0.953634 
-2.713908, -0.310851, 0.671752, -0.944429, 1.020592, -0.895070, 0.603221, -0.203064, -0.230910, 0.619566, -0.892794, 1.001816, -0.927752 
-2.707619, -0.315891, 0.680151, -0.951209, 1.019015, -0.879922, 0.572764, -0.160044, -0.279297, 0.662889, -0.919589, 1.002337, -0.896637 
-2.701329, -0.320949, 0.688479, -0.957698, 1.016843, -0.863948, 0.541521, -0.116722, -0.326992, 0.704121, -0.942794, 0.998113, -0.860461 
-2.695040, -0.326024, 0.696735, -0.963892, 1.014078, -0.847163, 0.509533, -0.073180, -0.373875, 0.743133, -0.962318, 0.989164, -0.819431 
-2.688750, -0.331117, 0.704917, -0.969790, 1.010720, -0.829582, 0.476845, -0.029499, -0.419830, 0.779802, -0.978084, 0.975531, -0.773775 
-2.682461, -0.336228, 0.713025, -0.975387, 1.006771, -0.811220, 0.443500, 0.014238, -0.464743, 0.814010, -0.990030, 0.957277, -0.723751 
-2.676172, -0.341356, 0.721056, -0.980682, 1.002231, -0.792094, 0.409546, 0.057947, -0.508502, 0.845650, -0.998108, 0.934490, -0.669641 
-2.669882, -0.346502, 0.729010, -0.985673, 0.997103, -0.772221, 0.375027, 0.101547, -0.550998, 0.874620, -1.002287, 0.907275, -0.611750 
-2.663593, -0.351666, 0.736885, -0.990356, 0.991389, -0.751621, 0.339991, 0.144955, -0.592124, 0.900830, -1.002548, 0.875762, -0.550404 
-2.657303, -0.356847, 0.744679, -0.994730, 0.985092, -0.730310, 0.304487, 0.188089, -0.631778, 0.924194, -0.998890, 0.840098, -0.485950 
-2.651014, -0.362046, 0.752391, -0.998793, 0.978214, -0.708310, 0.268563, 0.230866, -0.669862, 0.944640, -0.991327, 0.800452, -0.418751 
-2.644724, -0.367262, 0.760020, -1.002543, 0.970758, -0.685639, 0.232268, 0.273206, -0.706279, 0.962101, -0.979887, 0.757012, -0.349185 
-2.638435, -0.372495, 0.767564, -1.005976, 0.962729, -0.662320, 0.195652, 0.315028, -0.740939, 0.976521, -0.964614, 0.709982, -0.277647 
-2.632145, -0.377746, 0.775021, -1.009093, 0.954130, -0.638374, 0.158765, 0.356253, -0.773754, 0.987854, -0.945567, 0.659585, -0.204540 
-2.625856, -0.383015, 0.782390, -1.011890, 0.944966, -0.613822, 0.121659, 0.396802, -0.804643, 0.996063, -0.922820, 0.606059, -0.130276 
-2.619566, -0.388300, 0.789670, -1.014366, 0.935240, -0.588687, 0.084385, 0.436598, -0.833528, 1.001122, -0.896462, 0.549659, -0.055276 
-2.613277, -0.393603, 0.796859, -1.016519, 0.924959, -0.562993, 0.046994, 0.475565, -0.860336, 1.003014, -0.866593, 0.490650, 0.020037 
-2.606987, -0.398923, 0.803956, -1.018348, 0.914127, -0.536764, 0.009537, 0.513629, -0.884999, 1.001731, -0.833332, 0.429313, 0.095236 
-2.600698, -0.404259, 0.810958, -1.019852, 0.902750, -0.510024, -0.027932, 0.550717, -0.907455, 0.997278, -0.796806, 0.365937, 0.169897 
-2.594408, -0.409613, 0.817865, -1.021028, 0.890835, -0.482799, -0.065363, 0.586757, -0.927649, 0.989666, -0.757159, 0.300825, 0.243596 
-2.588119, -0.414983, 0.824675, -1.021876, 0.878386, -0.455113, -0.102703, 0.621682, -0.945527, 0.978920, -0.714545, 0.234284, 0.315918 
-2.581829, -0.420369, 0.831386, -1.022394, 0.865412, -0.426993, -0.139900, 0.655423, -0.961045, 0.965073, -0.669131, 0.166631, 0.386452 
-2.575540, -0.425772, 0.837998, -1.022582, 0.851918, -0.398465, -0.176903, 0.687917, -0.974164, 0.948168, -0.621094, 0.098185, 0.454798 
-2.569250, -0.431191, 0.844507, -1.022438, 0.837913, -0.369556, -0.213660, 0.719100, -0.984850, 0.928257, -0.570621, 0.029274, 0.520571 
-2.562961, -0.436626, 0.850914, -1.021961, 0.823404, -0.340293, -0.250119, 0.748913, -0.993074, 0.905402, -0.517910, -0.039777, 0.583397 
-2.556671, -0.442077, 0.857215, -1.021152, 0.808399, -0.310704, -0.286231, 0.777298, -0.998816, 0.879676, -0.463168, -0.108638, 0.642919 
-2.550382, -0.447544, 0.863410, -1.020008, 0.792907, -0.280818, -0.321943, 0.804200, -1.002061, 0.851158, -0.406608, -0.176984, 0.698801 
-2.544093, -0.453025, 0.869497, -1.018530, 0.776935, -0.250662, -0.357206, 0.829568, -1.002799, 0.819940, -0.348453, -0.244487, 0.750725 
-2.537803, -0.458522, 0.875475, -1.016717, 0.760493, -0.220265, -0.391971, 0.853351, -1.001027, 0.786119, -0.288929, -0.310828, 0.798397 
-2.531514, -0.464034, 0.881342, -1.014568, 0.743590, -0.189656, -0.426189, 0.875504, -0.996750, 0.749801, -0.228271, -0.375691, 0.841545 
-2.525224, -0.469561, 0.887096, -1.012085, 0.726235, -0.158865, -0.459811, 0.895984, -0.989976, 0.711102, -0.166717, -0.438766, 0.879924 
-2.518935, -0.475101, 0.892736, -1.009265, 0.708439, -0.127921, -0.492790, 0.914751, -0.980722, 0.670143, -0.104508, -0.499753, 0.913316 
-2.512645, -0.480656, 0.898260, -1.006110, 0.690212, -0.096853, -0.525079, 0.931768, -0.969011, 0.627055, -0.041888, -0.558362, 0.941532 
-2.506356, -0.486225, 0.903667, -1.002619, 0.671564, -0.065692, -0.556634, 0.947001, -0.954870, 0.581973, 0.020897, -0.614313, 0.964409 
-2.500066, -0.491807, 0.908955, -0.998793, 0.652506, -0.034467, -0.587408, 0.960421, -0.938334, 0.535040, 0.083599, -0.667338, 0.981818 
-2.493777, -0.497402, 0.914123, -0.994631, 0.633048, -0.003209, -0.617359, 0.972000, -0.919444, 0.486405, 0.145973, -0.717186, 0.993659 
-2.487487, -0.503011, 0.919168, -0.990136, 0.613203, 0.028052, -0.646444, 0.981717, -0.898246, 0.436222, 0.207773, -0.763618, 0.999864 
-2.481198, -0.508631, 0.924090, -0.985306, 0.592981, 0.059286, -0.674622, 0.989550, -0.874792, 0.384651, 0.268755, -0.806412, 1.000396 
-2.474908, -0.514264, 0.928887, -0.980143, 0.572395, 0.090462, -0.701851, 0.995485, -0.849142, 0.331855, 0.328680, -0.845362, 0.995251 
-2.468619, -0.519909, 0.933558, -0.974647, 0.551457, 0.121551, -0.728094, 0.999509, -0.821357, 0.278003, 0.387311, -0.880284, 0.984459 
-2.462329, -0.525565, 0.938100, -0.968819, 0.530178, 0.152521, -0.753312, 1.001612, -0.791508, 0.223264, 0.444417, -0.911010, 0.968079 
-2.456040, -0.531233, 0.942512, -0.962661, 0.508573, 0.183343, -0.777470, 1.001791, -0.759668, 0.167814, 0.499773, -0.937392, 0.946203 
-2.449750, -0.536910, 0.946793, -0.956174, 0.486652, 0.213986, -0.800533, 1.000044, -0.725917, 0.111829, 0.553160, -0.959303, 0.918954 
-2.443461, -0.542599, 0.950942, -0.949358, 0.464430, 0.244421, -0.822467, 0.996373, -0.690340, 0.055488, 0.604368, -0.976638, 0.886487 
-2.437171, -0.548297, 0.954956, -0.942216, 0.441920, 0.274617, -0.843241, 0.990784, -0.653024, -0.001031, 0.653194, -0.989314, 0.848984 
-2.430882, -0.554004, 0.958834, -0.934749, 0.419136, 0.304545, -0.862825, 0.983288, -0.614063, -0.057546, 0.699446, -0.997269, 0.806658 
-2.424593, -0.559720, 0.962575, -0.926958, 0.396090, 0.334175, -0.881189, 0.973897, -0.573555, -0.113878, 0.742939, -1.000464, 0.759749 
-2.418303, -0.565445, 0.966178, -0.918845, 0.372798, 0.363478, -0.898308, 0.962628, -0.531602, -0.169846, 0.783503, -0.998883, 0.708523 
-2.412014, -0.571178, 0.969640, -0.910412, 0.349273, 0.392425, -0.914156, 0.949503, -0.488307, -0.225271, 0.820976, -0.992533, 0.653269 
-2.405724, -0.576918, 0.972960, -0.901662, 0.325529, 0.420987, -0.928710, 0.934546, -0.443781, -0.279977, 0.855209, -0.981442, 0.594301 
-2.399435, -0.582665, 0.976137, -0.892596, 0.301581, 0.449136, -0.941949, 0.917785, -0.398135, -0.333788, 0.886067, -0.965663, 0.531955 
-2.393145, -0.588419, 0.979170, -0.883217, 0.277445, 0.476843, -0.953852, 0.899251, -0.351484, -0.386532, 0.913427, -0.945270, 0.466583 
-2.386856, -0.594179, 0.982057, -0.873526, 0.253134, 0.504081, -0.964401, 0.878979, -0.303946, -0.438040, 0.937180, -0.920360, 0.398557 
-2.380566, -0.599944, 0.984796, -0.863527, 0.228663, 0.530822, -0.973582, 0.857007, -0.255639, -0.488147, 0.957231, -0.891050, 0.328264 
-2.374277, -0.605715, 0.987386, -0.853223, 0.204049, 0.557040, -0.981380, 0.833378, -0.206686, -0.536692, 0.973501, -0.857481, 0.256103 
-2.367987, -0.611489, 0.989827, -0.842616, 0.179305, 0.582709, -0.987782, 0.808135, -0.157210, -0.583519, 0.985923, -0.819811, 0.182485 
-2.361698, -0.617268, 0.992115, -0.831708, 0.154449, 0.607802, -0.992780, 0.781328, -0.107337, -0.628478, 0.994449, -0.778220, 0.107828 
-2.355408, -0.623049, 0.994251, -0.820504, 0.129494, 0.632294, -0.996364, 0.753006, -0.057192, -0.671425, 0.999042, -0.732906, 0.032557 
-2.349119, -0.628834, 0.996233, -0.809006, 0.104457, 0.656160, -0.998528, 0.723225, -0.006903, -0.712220, 0.999685, -0.684086, -0.042899 
-2.342829, -0.634620, 0.998059, -0.797217, 0.079354, 0.679376, -0.999269, 0.692041, 0.043404, -0.750732, 0.996373, -0.631991, -0.118111 
-2.336540, -0.640408, 0.999729, -0.785142, 0.054201, 0.701918, -0.998585, 0.659515, 0.093601, -0.786839, 0.989118, -0.576872, -0.192650 
-2.330250, -0.646196, 1.001240, -0.772783, 0.029013, 0.723764, -0.996475, 0.625707, 0.143561, -0.820422, 0.977949, -0.518990, -0.266092 
-2.323961, -0.651985, 1.002592, -0.760144, 0.003806, 0.744890, -0.992941, 0.590685, 0.193157, -0.851373, 0.962909, -0.458623, -0.338017 
-2.317671, -0.657773, 1.003784, -0.747229, -0.021403, 0.765275, -0.987988, 0.554514, 0.242263, -0.879593, 0.944055, -0.396059, -0.408016 
-2.311382, -0.663561, 1.004814, -0.734043, -0.046598, 0.784898, -0.981622, 0.517265, 0.290754, -0.904989, 0.921463, -0.331598, -0.475690 
-2.305093, -0.669346, 1.005682, -0.720588, -0.071764, 0.803738, -0.973850, 0.479010, 0.338507, -0.927480, 0.895219, -0.265548, -0.540652 
-2.298803, -0.675129, 1.006385, -0.706870, -0.096883, 0.821777, -0.964683, 0.439822, 0.385401, -0.946992, 0.865429, -0.198225, -0.602531 
-2.292514, -0.680908, 1.006923, -0.692892, -0.121940, 0.838995, -0.954134, 0.399778, 0.431315, -0.963462, 0.832208, -0.129952, -0.660974 
-2.286224, -0.686684, 1.007296, -0.678660, -0.146918, 0.855374, -0.942215, 0.358955, 0.476133, -0.976835, 0.795687, -0.061056, -0.715647 
-2.279935, -0.692455, 1.007501, -0.664177, -0.171802, 0.870898, -0.928945, 0.317432, 0.519741, -0.987069, 0.756011, 0.008133, -0.766237 
-2.273645, -0.698221, 1.007537, -0.649448, -0.196575, 0.885548, -0.914339, 0.275290, 0.562026, -0.994129, 0.713337, 0.077283, -0.812456 
-2.267356, -0.703981, 1.007405, -0.634479, -0.221220, 0.899311, -0.898420, 0.232611, 0.602882, -0.997990, 0.667832, 0.146062, -0.854038 
-2.261066, -0.709734, 1.007102, -0.619273, -0.245722, 0.912172, -0.881208, 0.189477, 0.642203, -0.998641, 0.619676, 0.214140, -0.890745 
-2.254777, -0.715480, 1.006629, -0.603837, -0.270065, 0.924116, -0.862727, 0.145974, 0.679889, -0.996078, 0.569061, 0.281191, -0.922368 
-2.248487, -0.721217, 1.005983, -0.588175, -0.294232, 0.935130, -0.843004, 0.102185, 0.715842, -0.990308, 0.516187, 0.346891, -0.948724 
-2.242198, -0.726945, 1.005164, -0.572292, -0.318207, 0.945204, -0.822066, 0.058196, 0.749972, -0.981348, 0.461262, 0.410926, -0.969662 
-2.235908, -0.732664, 1.004172, -0.556195, -0.341975, 0.954325, -0.799942, 0.014094, 0.782189, -0.969228, 0.404505, 0.472988, -0.985062 
-2.229619, -0.738372, 1.003005, -0.539887, -0.365519, 0.962483, -0.776664, -0.030036, 0.812412, -0.953984, 0.346140, 0.532777, -0.994834 
-2.223329, -0.744068, 1.001663, -0.523376, -0.388825, 0.969670, -0.752264, -0.074107, 0.840562, -0.935664, 0.286400, 0.590007, -0.998923 
-2.217040, -0.749752, 1.000145, -0.506667, -0.411876, 0.975877, -0.726776, -0.118033, 0.866567, -0.914329, 0.225521, 0.644401, -0.997303 
-2.210750, -0.755423, 0.998450, -0.489765, -0.434656, 0.981097, -0.700238, -0.161728, 0.890359, -0.890044, 0.163746, 0.695698, -0.989984 
-2.204461, -0.761081, 0.996578, -0.472677, -0.457152, 0.985324, -0.672686, -0.205106, 0.911877, -0.862887, 0.101319, 0.743651, -0.977005 
-2.198171, -0.766723, 0.994528, -0.455409, -0.479346, 0.988552, -0.644160, -0.248081, 0.931065, -0.832946, 0.038489, 0.788028, -0.958440 
-2.191882, -0.772350, 0.992299, -0.437967, -0.501225, 0.990778, -0.614701, -0.290569, 0.947873, -0.800316, -0.024494, 0.828615, -0.934395 
-2.185592, -0.777961, 0.989891, -0.420356, -0.522773, 0.991998, -0.584350, -0.332486, 0.962258, -0.765102, -0.087379, 0.865216, -0.905005 
-2.179303, -0.783555, 0.987304, -0.402584, -0.543975, 0.992210, -0.553152, -0.373750, 0.974181, -0.727416, -0.149917, 0.897654, -0.870439 
-2.173014, -0.789130, 0.984536, -0.384657, -0.564818, 0.991412, -0.521150, -0.414280, 0.983611, -0.687381, -0.211858, 0.925773, -0.830893 
-2.166724, -0.794687, 0.981588, -0.366581, -0.585286, 0.989606, -0.488391, -0.453994, 0.990524, -0.645123, -0.272955, 0.949436, -0.786592 
-2.160435, -0.800223, 0.978459, -0.348363, -0.605367, 0.986791, -0.454923, -0.492816, 0.994900, -0.600780, -0.332964, 0.968528, -0.737790 
-2.154145, -0.805740, 0.975150, -0.330011, -0.625045, 0.982970, -0.420792, -0.530667, 0.996728, -0.554495, -0.391647, 0.982958, -0.684765 
-2.147856, -0.811234, 0.971658, -0.311529, -0.644307, 0.978145, -0.386049, -0.567473, 0.996001, -0.506415, -0.448768, 0.992653, -0.627820 
-2.141566, -0.816706, 0.967985, -0.292927, -0.663140, 0.972321, -0.350744, -0.603161, 0.992721, -0.456698, -0.504101, 0.997567, -0.567280 
-2.135277, -0.822155, 0.964130, -0.274210, -0.681530, 0.965502, -0.314928, -0.637659, 0.986895, -0.405502, -0.557423, 0.997675, -0.503491 
-2.128987, -0.827580, 0.960094, -0.255385, -0.699465, 0.957696, -0.278652, -0.670900, 0.978538, -0.352993, -0.608522, 0.992976, -0.436818 
-2.122698, -0.832979, 0.955875, -0.236460, -0.716933, 0.948908, -0.241970, -0.702818, 0.967670, -0.299341, -0.657194, 0.983491, -0.367644 
-2.116408, -0.838353, 0.951474, -0.217442, -0.733920, 0.939147, -0.204934, -0.733348, 0.954317, -0.244720, -0.703243, 0.969265, -0.296362 
-2.110119, -0.843699, 0.946890, -0.198338, -0.750415, 0.928423, -0.167599, -0.762430, 0.938514, -0.189306, -0.746485, 0.950367, -0.223383 
-2.103829, -0.849018, 0.942125, -0.179156, -0.766406, 0.916745, -0.130019, -0.790005, 0.920300, -0.133278, -0.786748, 0.926885, -0.149123 
-2.097540, -0.854307, 0.937178, -0.159903, -0.781881, 0.904125, -0.092249, -0.816018, 0.899721, -0.076818, -0.823869, 0.898934, -0.074009 
-2.091250, -0.859568, 0.932048, -0.140587, -0.796831, 0.890574, -0.054344, -0.840418, 0.876829, -0.020109, -0.857699, 0.866645, 0.001529 
-2.084961, -0.864797, 0.926737, -0.121214, -0.811242, 0.876107, -0.016359, -0.863156, 0.851683, 0.036665, -0.888104, 0.830176, 0.077059 
-2.078671, -0.869995, 0.921245, -0.101794, -0.825107, 0.860737, 0.021650, -0.884185, 0.824345, 0.093320, -0.914960, 0.789701, 0.152147 
-2.072382, -0.875160, 0.915571, -0.082332, -0.838413, 0.844479, 0.059627, -0.903463, 0.794887, 0.149673, -0.938159, 0.745414, 0.226363 
-2.066092, -0.880293, 0.909717, -0.062838, -0.851153, 0.827349, 0.097516, -0.920951, 0.763383, 0.205539, -0.957609, 0.697529, 0.299279 
-2.059803, -0.885390, 0.903682, -0.043318, -0.863315, 0.809365, 0.135263, -0.936614, 0.729912, 0.260738, -0.973230, 0.646276, 0.370479 
-2.053514, -0.890453, 0.897467, -0.023781, -0.874892, 0.790543, 0.172810, -0.950421, 0.694562, 0.315091, -0.984959, 0.591902, 0.439553 
-2.047224, -0.895479, 0.891073, -0.004234, -0.885875, 0.770904, 0.210104, -0.962342, 0.657423, 0.368420, -0.992749, 0.534670, 0.506105 
-2.040935, -0.900468, 0.884500, 0.015314, -0.896255, 0.750467, 0.247089, -0.972354, 0.618589, 0.420551, -0.996567, 0.474855, 0.569752 
-2.034645, -0.905419, 0.877749, 0.034856, -0.906025, 0.729252, 0.283710, -0.980435, 0.578160, 0.471316, -0.996398, 0.412745, 0.630128 
